ID,ID Partido,Temperatura,Unidad
6258,6258,27.57,Centigrados
6259,6259,30.79,Centigrados
6260,6260,26.87,Centigrados
6261,6261,28.1,Centigrados
6262,6262,27.06,Centigrados
6263,6263,27.1,Centigrados
6264,6264,27.96,Centigrados
6265,6265,26.24,Centigrados
6266,6266,30.46,Centigrados
6267,6267,29.92,Centigrados
6268,6268,23.6,Centigrados
6269,6269,24.69,Centigrados
6270,6270,29.07,Centigrados
6271,6271,30.77,Centigrados
6272,6272,24.79,Centigrados
6273,6273,24.03,Centigrados
6274,6274,23.32,Centigrados
6275,6275,27.78,Centigrados
6276,6276,29.1,Centigrados
6277,6277,31.09,Centigrados
6278,6278,27.19,Centigrados
6279,6279,26.49,Centigrados
6280,6280,24.64,Centigrados
6281,6281,24.32,Centigrados
6282,6282,26.44,Centigrados
6283,6283,25.22,Centigrados
6284,6284,25.35,Centigrados
6285,6285,25.5,Centigrados
6286,6286,29.43,Centigrados
6287,6287,24.56,Centigrados
6288,6288,30.14,Centigrados
6289,6289,27.28,Centigrados
6290,6290,26.52,Centigrados
6291,6291,24.93,Centigrados
6292,6292,28.68,Centigrados
6293,6293,25.47,Centigrados
6294,6294,25.11,Centigrados
6295,6295,28.92,Centigrados
6296,6296,29.93,Centigrados
6297,6297,25.35,Centigrados
6298,6298,30.3,Centigrados
6299,6299,27.81,Centigrados
6300,6300,29.5,Centigrados
6301,6301,23.98,Centigrados
6302,6302,30.28,Centigrados
6303,6303,25.06,Centigrados
6304,6304,26.24,Centigrados
6305,6305,24.44,Centigrados
6306,6306,29.55,Centigrados
6307,6307,23.83,Centigrados
6308,6308,29.86,Centigrados
6309,6309,27.85,Centigrados
6310,6310,26.01,Centigrados
6311,6311,28.31,Centigrados
6312,6312,29.53,Centigrados
6313,6313,29.22,Centigrados
6314,6314,27.04,Centigrados
6315,6315,23.51,Centigrados
6316,6316,30.39,Centigrados
6317,6317,30.07,Centigrados
6318,6318,23.55,Centigrados
6319,6319,29.73,Centigrados
6320,6320,27.71,Centigrados
6321,6321,29.51,Centigrados
6322,6322,29.95,Centigrados
6323,6323,29.79,Centigrados
6324,6324,28.23,Centigrados
6325,6325,26.14,Centigrados
6326,6326,27.44,Centigrados
6327,6327,27.93,Centigrados
6328,6328,28.6,Centigrados
6329,6329,28.41,Centigrados
6330,6330,26.19,Centigrados
6331,6331,24.77,Centigrados
6332,6332,27.58,Centigrados
6333,6333,23.52,Centigrados
6334,6334,29.28,Centigrados
6335,6335,28.6,Centigrados
6336,6336,24.41,Centigrados
6337,6337,30.89,Centigrados
6338,6338,27.89,Centigrados
6339,6339,24.78,Centigrados
6340,6340,25.39,Centigrados
6341,6341,29.19,Centigrados
6342,6342,29.67,Centigrados
6343,6343,26.94,Centigrados
6344,6344,24.1,Centigrados
6345,6345,30.71,Centigrados
6346,6346,27.65,Centigrados
6347,6347,26.51,Centigrados
6348,6348,24.16,Centigrados
6349,6349,24.37,Centigrados
6350,6350,26.9,Centigrados
6351,6351,28.25,Centigrados
6352,6352,28.42,Centigrados
6353,6353,23.58,Centigrados
6354,6354,30.51,Centigrados
6355,6355,25.23,Centigrados
6356,6356,22.66,Centigrados
6357,6357,30.17,Centigrados
6358,6358,22.98,Centigrados
6359,6359,27.97,Centigrados
6360,6360,24.35,Centigrados
6361,6361,22.76,Centigrados
6362,6362,26.69,Centigrados
6363,6363,29.59,Centigrados
6364,6364,28.74,Centigrados
6365,6365,27.57,Centigrados
6366,6366,26.28,Centigrados
6367,6367,21.61,Centigrados
6368,6368,29.18,Centigrados
6369,6369,21.83,Centigrados
6370,6370,26.9,Centigrados
6371,6371,23.66,Centigrados
6372,6372,28.87,Centigrados
6373,6373,24.15,Centigrados
6374,6374,26.99,Centigrados
6375,6375,27.18,Centigrados
6376,6376,28.42,Centigrados
6377,6377,23.72,Centigrados
6378,6378,23.75,Centigrados
6379,6379,23.68,Centigrados
6380,6380,27.54,Centigrados
6381,6381,21.21,Centigrados
6382,6382,21.7,Centigrados
6383,6383,20.51,Centigrados
6384,6384,23.65,Centigrados
6385,6385,21.1,Centigrados
6386,6386,20.66,Centigrados
6387,6387,28.15,Centigrados
6388,6388,28.67,Centigrados
6389,6389,21.45,Centigrados
6390,6390,23.24,Centigrados
6391,6391,24.21,Centigrados
6392,6392,26.63,Centigrados
6393,6393,23.71,Centigrados
6394,6394,23.56,Centigrados
6395,6395,29.76,Centigrados
6396,6396,21.75,Centigrados
6397,6397,26.61,Centigrados
6398,6398,21.58,Centigrados
6399,6399,29.01,Centigrados
6400,6400,26.3,Centigrados
6401,6401,24.78,Centigrados
6402,6402,29.69,Centigrados
6403,6403,26.95,Centigrados
6404,6404,27.13,Centigrados
6405,6405,26.68,Centigrados
6406,6406,27.7,Centigrados
6407,6407,28.04,Centigrados
6408,6408,23.09,Centigrados
6409,6409,27.65,Centigrados
6410,6410,21.94,Centigrados
6411,6411,22.45,Centigrados
6412,6412,27.32,Centigrados
6413,6413,25.82,Centigrados
6414,6414,22.83,Centigrados
6415,6415,27.4,Centigrados
6416,6416,21.64,Centigrados
6417,6417,21.03,Centigrados
6418,6418,23.57,Centigrados
6419,6419,28.07,Centigrados
6420,6420,22.01,Centigrados
6421,6421,26.08,Centigrados
6422,6422,24.87,Centigrados
6423,6423,28.15,Centigrados
6424,6424,22.33,Centigrados
6425,6425,25.45,Centigrados
6426,6426,27.62,Centigrados
6427,6427,26.52,Centigrados
6428,6428,22.49,Centigrados
6429,6429,20.95,Centigrados
6430,6430,23.72,Centigrados
6431,6431,28.97,Centigrados
6432,6432,28.15,Centigrados
6433,6433,27.13,Centigrados
6434,6434,28.27,Centigrados
6435,6435,29.64,Centigrados
6436,6436,24.71,Centigrados
6437,6437,21.46,Centigrados
6438,6438,23.93,Centigrados
6439,6439,22.38,Centigrados
6440,6440,22.55,Centigrados
6441,6441,23.56,Centigrados
6442,6442,24.26,Centigrados
6443,6443,27.65,Centigrados
6444,6444,23.84,Centigrados
6445,6445,29.73,Centigrados
6446,6446,24.71,Centigrados
6447,6447,25.69,Centigrados
6448,6448,20.85,Centigrados
6449,6449,21.32,Centigrados
6450,6450,27.61,Centigrados
6451,6451,27.4,Centigrados
6452,6452,27.45,Centigrados
6453,6453,24.47,Centigrados
6454,6454,27.59,Centigrados
6455,6455,25.04,Centigrados
6456,6456,24.64,Centigrados
6457,6457,24.2,Centigrados
6458,6458,27.17,Centigrados
6459,6459,21.72,Centigrados
6460,6460,28.83,Centigrados
6461,6461,26.33,Centigrados
6462,6462,24.8,Centigrados
6463,6463,25.72,Centigrados
6464,6464,25.06,Centigrados
6465,6465,26.88,Centigrados
6466,6466,26.8,Centigrados
6467,6467,29.9,Centigrados
6468,6468,25.97,Centigrados
6469,6469,25.62,Centigrados
6470,6470,27.86,Centigrados
6471,6471,24.48,Centigrados
6472,6472,23.18,Centigrados
6473,6473,25.85,Centigrados
6474,6474,28.18,Centigrados
6475,6475,27.76,Centigrados
6476,6476,29.8,Centigrados
6477,6477,23.45,Centigrados
6478,6478,28.42,Centigrados
6479,6479,24.78,Centigrados
6480,6480,21.24,Centigrados
6481,6481,25.45,Centigrados
6482,6482,23.39,Centigrados
6483,6483,23.02,Centigrados
6484,6484,29.63,Centigrados
6485,6485,22.95,Centigrados
6486,6486,23.57,Centigrados
6487,6487,30.07,Centigrados
6488,6488,22.6,Centigrados
6489,6489,29.59,Centigrados
6490,6490,26.63,Centigrados
6491,6491,28.46,Centigrados
6492,6492,27.75,Centigrados
6493,6493,27.22,Centigrados
6494,6494,23.74,Centigrados
6495,6495,24.85,Centigrados
6496,6496,25.44,Centigrados
6497,6497,27.53,Centigrados
6498,6498,23.65,Centigrados
6499,6499,29.16,Centigrados
6500,6500,23.43,Centigrados
6501,6501,29.46,Centigrados
6502,6502,26.26,Centigrados
6503,6503,30.15,Centigrados
6504,6504,23.15,Centigrados
6505,6505,23.86,Centigrados
6506,6506,26.82,Centigrados
6507,6507,25.87,Centigrados
6508,6508,28.21,Centigrados
6509,6509,28.9,Centigrados
6510,6510,30.59,Centigrados
6511,6511,27.54,Centigrados
6512,6512,28.89,Centigrados
6513,6513,28.52,Centigrados
6514,6514,24.39,Centigrados
6515,6515,27.25,Centigrados
6516,6516,28.08,Centigrados
6517,6517,24.05,Centigrados
6518,6518,30.84,Centigrados
6519,6519,28.27,Centigrados
6520,6520,28.52,Centigrados
6521,6521,24.9,Centigrados
6522,6522,27.48,Centigrados
6523,6523,30.79,Centigrados
6524,6524,26.39,Centigrados
6525,6525,30.05,Centigrados
6526,6526,24.86,Centigrados
6527,6527,25.84,Centigrados
6528,6528,27.81,Centigrados
6529,6529,28.52,Centigrados
6530,6530,27.9,Centigrados
6531,6531,28.57,Centigrados
6532,6532,27.74,Centigrados
6533,6533,24.83,Centigrados
6534,6534,22.76,Centigrados
6535,6535,28.44,Centigrados
6536,6536,28.4,Centigrados
6537,6537,27.09,Centigrados
6538,6538,29.59,Centigrados
6539,6539,28.32,Centigrados
6540,6540,26.39,Centigrados
6541,6541,29.17,Centigrados
6542,6542,24.97,Centigrados
6543,6543,26.03,Centigrados
6544,6544,24.08,Centigrados
6545,6545,30.29,Centigrados
6546,6546,24.23,Centigrados
6547,6547,24.05,Centigrados
6548,6548,25.39,Centigrados
6549,6549,23.4,Centigrados
6550,6550,30.08,Centigrados
6551,6551,27.75,Centigrados
6552,6552,29.73,Centigrados
6553,6553,25.51,Centigrados
6554,6554,25.12,Centigrados
6555,6555,28.73,Centigrados
6556,6556,26.77,Centigrados
6557,6557,22.3,Centigrados
6558,6558,25.43,Centigrados
6559,6559,29.54,Centigrados
6560,6560,28.35,Centigrados
6561,6561,25.32,Centigrados
6562,6562,28.49,Centigrados
6563,6563,26.46,Centigrados
6564,6564,24.08,Centigrados
6565,6565,22.56,Centigrados
6566,6566,22.8,Centigrados
6567,6567,23.14,Centigrados
6568,6568,29.04,Centigrados
6569,6569,25.7,Centigrados
6570,6570,30.46,Centigrados
6571,6571,25.74,Centigrados
6572,6572,27.93,Centigrados
6573,6573,26.34,Centigrados
6574,6574,22.96,Centigrados
6575,6575,23.13,Centigrados
6576,6576,25.47,Centigrados
6577,6577,30.15,Centigrados
6578,6578,22.86,Centigrados
6579,6579,30,Centigrados
6580,6580,23.59,Centigrados
6581,6581,28.63,Centigrados
6582,6582,28.49,Centigrados
6583,6583,27.54,Centigrados
6584,6584,27.25,Centigrados
6585,6585,28.01,Centigrados
6586,6586,24.68,Centigrados
6587,6587,24.15,Centigrados
6588,6588,28.36,Centigrados
6589,6589,30.26,Centigrados
6590,6590,26.74,Centigrados
6591,6591,24.84,Centigrados
6592,6592,30,Centigrados
6593,6593,26.1,Centigrados
6594,6594,29.04,Centigrados
6595,6595,23.5,Centigrados
6596,6596,28.46,Centigrados
6597,6597,27.05,Centigrados
6598,6598,29.41,Centigrados
6599,6599,28.65,Centigrados
6600,6600,24.32,Centigrados
6601,6601,30.14,Centigrados
6602,6602,28.43,Centigrados
6603,6603,24.67,Centigrados
6604,6604,23.59,Centigrados
6605,6605,30.21,Centigrados
6606,6606,25.9,Centigrados
6607,6607,24.49,Centigrados
6608,6608,29.66,Centigrados
6609,6609,27.92,Centigrados
6610,6610,26.43,Centigrados
6611,6611,26.52,Centigrados
6612,6612,27.42,Centigrados
6613,6613,23.02,Centigrados
6614,6614,24.37,Centigrados
6615,6615,26.84,Centigrados
6616,6616,26.93,Centigrados
6617,6617,30.24,Centigrados
6618,6618,24.72,Centigrados
6619,6619,30.27,Centigrados
6620,6620,27.09,Centigrados
6621,6621,26.73,Centigrados
6622,6622,29.7,Centigrados
6623,6623,26.82,Centigrados
6624,6624,23.86,Centigrados
6625,6625,25.23,Centigrados
6626,6626,26.14,Centigrados
6627,6627,26.34,Centigrados
6628,6628,27.22,Centigrados
6629,6629,26.63,Centigrados
6630,6630,26.29,Centigrados
6631,6631,28.04,Centigrados
6632,6632,25.42,Centigrados
6633,6633,26.1,Centigrados
6634,6634,30.26,Centigrados
6635,6635,30.92,Centigrados
6636,6636,24.71,Centigrados
6637,6637,30.78,Centigrados
6638,6638,24.1,Centigrados
6639,6639,29.2,Centigrados
6640,6640,25.62,Centigrados
6641,6641,27.51,Centigrados
6642,6642,25.7,Centigrados
6643,6643,25.89,Centigrados
6644,6644,28.44,Centigrados
6645,6645,25.57,Centigrados
6646,6646,25.01,Centigrados
6647,6647,30.65,Centigrados
6648,6648,24.63,Centigrados
6649,6649,26.27,Centigrados
6650,6650,25.58,Centigrados
6651,6651,28.28,Centigrados
6652,6652,25.61,Centigrados
6653,6653,26.92,Centigrados
6654,6654,30.31,Centigrados
6655,6655,25.19,Centigrados
6656,6656,23.81,Centigrados
6657,6657,23.89,Centigrados
6658,6658,26.76,Centigrados
6659,6659,25.71,Centigrados
6660,6660,28.17,Centigrados
6661,6661,26.05,Centigrados
6662,6662,23.95,Centigrados
6663,6663,24.66,Centigrados
6664,6664,24.14,Centigrados
6665,6665,26.73,Centigrados
6666,6666,25.69,Centigrados
6667,6667,26.45,Centigrados
6668,6668,25.38,Centigrados
6669,6669,27.04,Centigrados
6670,6670,23.83,Centigrados
6671,6671,26.36,Centigrados
6672,6672,23.21,Centigrados
6673,6673,27.55,Centigrados
6674,6674,30.7,Centigrados
6675,6675,26.61,Centigrados
6676,6676,27.63,Centigrados
6677,6677,25.3,Centigrados
6678,6678,24.42,Centigrados
6679,6679,24.29,Centigrados
6680,6680,24.55,Centigrados
6681,6681,29.68,Centigrados
6682,6682,28.67,Centigrados
6683,6683,26.34,Centigrados
6684,6684,30.71,Centigrados
6685,6685,23.3,Centigrados
6686,6686,26.13,Centigrados
6687,6687,24.39,Centigrados
6688,6688,26.58,Centigrados
6689,6689,29.37,Centigrados
6690,6690,30.47,Centigrados
6691,6691,24.36,Centigrados
6692,6692,26.17,Centigrados
6693,6693,26.92,Centigrados
6694,6694,23.24,Centigrados
6695,6695,27.31,Centigrados
6696,6696,28.51,Centigrados
6697,6697,24.12,Centigrados
6698,6698,29.15,Centigrados
6699,6699,23.53,Centigrados
6700,6700,24.73,Centigrados
6701,6701,27.82,Centigrados
6702,6702,24.59,Centigrados
6703,6703,30.39,Centigrados
6704,6704,30.39,Centigrados
6705,6705,30.3,Centigrados
6706,6706,30.1,Centigrados
6707,6707,27.85,Centigrados
6708,6708,23.62,Centigrados
6709,6709,23.66,Centigrados
6710,6710,26.69,Centigrados
6711,6711,27.59,Centigrados
6712,6712,22.67,Centigrados
6713,6713,28.99,Centigrados
6714,6714,26.87,Centigrados
6715,6715,29.65,Centigrados
6716,6716,22.83,Centigrados
6717,6717,22.75,Centigrados
6718,6718,25.85,Centigrados
6719,6719,30.18,Centigrados
6720,6720,28.35,Centigrados
6721,6721,24.11,Centigrados
6722,6722,28.5,Centigrados
6723,6723,28.81,Centigrados
6724,6724,25.51,Centigrados
6725,6725,23.77,Centigrados
6726,6726,21.77,Centigrados
6727,6727,21.47,Centigrados
6728,6728,28.67,Centigrados
6729,6729,25.08,Centigrados
6730,6730,28.02,Centigrados
6731,6731,24.94,Centigrados
6732,6732,28.38,Centigrados
6733,6733,23.37,Centigrados
6734,6734,22.77,Centigrados
6735,6735,21.38,Centigrados
6736,6736,24.52,Centigrados
6737,6737,22.26,Centigrados
6738,6738,26.42,Centigrados
6739,6739,23.55,Centigrados
6740,6740,27.84,Centigrados
6741,6741,23.99,Centigrados
6742,6742,21.86,Centigrados
6743,6743,26.51,Centigrados
6744,6744,23.64,Centigrados
6745,6745,25.17,Centigrados
6746,6746,27.68,Centigrados
6747,6747,25.62,Centigrados
6748,6748,24.56,Centigrados
6749,6749,28.39,Centigrados
6750,6750,21.79,Centigrados
6751,6751,23.98,Centigrados
6752,6752,22.86,Centigrados
6753,6753,21.15,Centigrados
6754,6754,24.89,Centigrados
6755,6755,29.21,Centigrados
6756,6756,23.86,Centigrados
6757,6757,28.09,Centigrados
6758,6758,22.2,Centigrados
6759,6759,24.29,Centigrados
6760,6760,24.52,Centigrados
6761,6761,24.89,Centigrados
6762,6762,24.58,Centigrados
6763,6763,27.84,Centigrados
6764,6764,20.91,Centigrados
6765,6765,24.56,Centigrados
6766,6766,26.67,Centigrados
6767,6767,26.35,Centigrados
6768,6768,25.45,Centigrados
6769,6769,21.77,Centigrados
6770,6770,26.11,Centigrados
6771,6771,23.49,Centigrados
6772,6772,26.81,Centigrados
6773,6773,23.41,Centigrados
6774,6774,22.61,Centigrados
6775,6775,25.67,Centigrados
6776,6776,20.85,Centigrados
6777,6777,25.69,Centigrados
6778,6778,25.25,Centigrados
6779,6779,26.01,Centigrados
6780,6780,29.86,Centigrados
6781,6781,23,Centigrados
6782,6782,27.39,Centigrados
6783,6783,24.53,Centigrados
6784,6784,21.31,Centigrados
6785,6785,29.32,Centigrados
6786,6786,20.82,Centigrados
6787,6787,21.17,Centigrados
6788,6788,27.05,Centigrados
6789,6789,29.59,Centigrados
6790,6790,22.38,Centigrados
6791,6791,21.57,Centigrados
6792,6792,26.98,Centigrados
6793,6793,22.92,Centigrados
6794,6794,27.9,Centigrados
6795,6795,27.05,Centigrados
6796,6796,21.23,Centigrados
6797,6797,23.43,Centigrados
6798,6798,24.04,Centigrados
6799,6799,23.84,Centigrados
6800,6800,21.99,Centigrados
6801,6801,26.79,Centigrados
6802,6802,28.96,Centigrados
6803,6803,29.4,Centigrados
6804,6804,23.24,Centigrados
6805,6805,24.37,Centigrados
6806,6806,24.38,Centigrados
6807,6807,25.37,Centigrados
6808,6808,22.36,Centigrados
6809,6809,21.4,Centigrados
6810,6810,27.87,Centigrados
6811,6811,21.35,Centigrados
6812,6812,21.54,Centigrados
6813,6813,28.5,Centigrados
6814,6814,21.52,Centigrados
6815,6815,22.28,Centigrados
6816,6816,28.21,Centigrados
6817,6817,30.13,Centigrados
6818,6818,22.49,Centigrados
6819,6819,27.46,Centigrados
6820,6820,24.28,Centigrados
6821,6821,23.51,Centigrados
6822,6822,29.4,Centigrados
6823,6823,22.69,Centigrados
6824,6824,28.56,Centigrados
6825,6825,22.04,Centigrados
6826,6826,21.33,Centigrados
6827,6827,21.81,Centigrados
6828,6828,29.16,Centigrados
6829,6829,24.47,Centigrados
6830,6830,23.67,Centigrados
6831,6831,27,Centigrados
6832,6832,22.48,Centigrados
6833,6833,24.42,Centigrados
6834,6834,26.87,Centigrados
6835,6835,27.57,Centigrados
6836,6836,27.66,Centigrados
6837,6837,24.99,Centigrados
6838,6838,21.46,Centigrados
6839,6839,25.75,Centigrados
6840,6840,26.58,Centigrados
6841,6841,23.8,Centigrados
6842,6842,29.91,Centigrados
6843,6843,27.67,Centigrados
6844,6844,24.77,Centigrados
6845,6845,24.81,Centigrados
6846,6846,26.07,Centigrados
6847,6847,26.63,Centigrados
6848,6848,22.45,Centigrados
6849,6849,29.8,Centigrados
6850,6850,23.13,Centigrados
6851,6851,22.41,Centigrados
6852,6852,22.33,Centigrados
6853,6853,24.04,Centigrados
6854,6854,29.2,Centigrados
6855,6855,26.74,Centigrados
6856,6856,21.34,Centigrados
6857,6857,27.52,Centigrados
6858,6858,25.31,Centigrados
6859,6859,28.78,Centigrados
6860,6860,30.74,Centigrados
6861,6861,28.47,Centigrados
6862,6862,29.31,Centigrados
6863,6863,24.97,Centigrados
6864,6864,28.57,Centigrados
6865,6865,23.94,Centigrados
6866,6866,28.6,Centigrados
6867,6867,25.49,Centigrados
6868,6868,22.18,Centigrados
6869,6869,22.2,Centigrados
6870,6870,26.2,Centigrados
6871,6871,28.85,Centigrados
6872,6872,22.59,Centigrados
6873,6873,31.26,Centigrados
6874,6874,23.69,Centigrados
6875,6875,29.67,Centigrados
6876,6876,30.63,Centigrados
6877,6877,27.86,Centigrados
6878,6878,26.34,Centigrados
6879,6879,26.52,Centigrados
6880,6880,29.91,Centigrados
6881,6881,28.15,Centigrados
6882,6882,25.68,Centigrados
6883,6883,27.07,Centigrados
6884,6884,26.92,Centigrados
6885,6885,26.57,Centigrados
6886,6886,25.48,Centigrados
6887,6887,23.14,Centigrados
6888,6888,28.68,Centigrados
6889,6889,24.47,Centigrados
6890,6890,23.09,Centigrados
6891,6891,29.77,Centigrados
6892,6892,27.15,Centigrados
6893,6893,28.34,Centigrados
6894,6894,26.71,Centigrados
6895,6895,25.62,Centigrados
6896,6896,22.82,Centigrados
6897,6897,23.03,Centigrados
6898,6898,26.9,Centigrados
6899,6899,26.53,Centigrados
6900,6900,24.45,Centigrados
6901,6901,27.01,Centigrados
6902,6902,24.9,Centigrados
6903,6903,28.47,Centigrados
6904,6904,27.74,Centigrados
6905,6905,27.22,Centigrados
6906,6906,27.33,Centigrados
6907,6907,22.19,Centigrados
6908,6908,29.81,Centigrados
6909,6909,24.51,Centigrados
6910,6910,25.27,Centigrados
6911,6911,27.14,Centigrados
6912,6912,27.84,Centigrados
6913,6913,25.24,Centigrados
6914,6914,28.42,Centigrados
6915,6915,22.5,Centigrados
6916,6916,24.91,Centigrados
6917,6917,24.17,Centigrados
6918,6918,24.63,Centigrados
6919,6919,27.5,Centigrados
6920,6920,27.05,Centigrados
6921,6921,23.49,Centigrados
6922,6922,26.16,Centigrados
6923,6923,23.21,Centigrados
6924,6924,24.82,Centigrados
6925,6925,27.96,Centigrados
6926,6926,29.51,Centigrados
6927,6927,30.24,Centigrados
6928,6928,25.08,Centigrados
6929,6929,24.23,Centigrados
6930,6930,28.06,Centigrados
6931,6931,22.71,Centigrados
6932,6932,29.18,Centigrados
6933,6933,24.26,Centigrados
6934,6934,22.98,Centigrados
6935,6935,27.27,Centigrados
6936,6936,26.01,Centigrados
6937,6937,24.32,Centigrados
6938,6938,29.88,Centigrados
6939,6939,29.61,Centigrados
6940,6940,28.07,Centigrados
6941,6941,24.85,Centigrados
