ID_Partido,Liga,Temporada,Fecha,Hora,Equipo Local,Goles Equipo Local,Equipo Visitante,Goles Equipo Visitante,Temperatura,Altitud
10253,Liga Española,1999-00,4/2/2000,8:10:26,Celta de Vigo,1,Real Valladolid,1,26.59,67
10254,Liga Española,1999-00,4/2/2000,8:10:26,Deportivo Mallorca,1,Espanyol,3,23.43,147
10255,Liga Española,1999-00,4/2/2000,8:10:26,Racing de Santander,0,Alavés,0,23.56,368
10256,Liga Española,1999-00,4/2/2000,8:10:26,Rayo Vallecano,0,Club Deportivo Numancia de Soria,0,28.54,156
10257,Liga Española,1999-00,4/2/2000,8:10:26,Real Oviedo,2,Malaga,2,29.18,97
10258,Liga Española,1999-00,4/2/2000,8:10:26,Sevilla,1,Deportivo la Coruña,3,26.23,185
10259,Liga Española,1999-00,4/2/2000,8:10:26,Real Zaragosa,1,Real Betis,0,27.41,176
10260,Liga Española,1999-00,4/8/2000,8:19:04,Deportivo la Coruña,4,Atlético de Madrid,1,26.92,112
10261,Liga Española,1999-00,4/9/2000,8:20:31,Athletic de Bilbao,1,Rayo Vallecano,2,26.15,359
10262,Liga Española,1999-00,4/9/2000,8:20:31,Barcelona,0,Deportivo Mallorca,3,25.76,308
10263,Liga Española,1999-00,4/9/2000,8:20:31,Real Betis,2,Racing de Santander,2,26.68,174
10264,Liga Española,1999-00,4/9/2000,8:20:31,Alavés,0,Espanyol,0,23.85,290
10265,Liga Española,1999-00,4/9/2000,8:20:31,Málaga,3,Sevilla,0,27.83,88
10266,Liga Española,1999-00,4/9/2000,8:20:31,Club Deportivo Numancia de Soria,1,Real Sociedad,2,30.65,158
10267,Liga Española,1999-00,4/9/2000,8:20:31,Real Madrid,1,Celta de Vigo,0,29.4,180
10268,Liga Española,1999-00,4/9/2000,8:20:31,Valencia,6,Real Oviedo,2,25.88,358
10269,Liga Española,1999-00,4/9/2000,8:20:31,Real Valladolid,1,Real Zaragosa,1,28.24,70
10270,Liga Española,1999-00,4/15/2000,8:29:09,Real Oviedo,3,Barcelona,0,27.38,143
10271,Liga Española,1999-00,4/15/2000,8:29:09,Sevilla,1,Valencia,2,29.44,65
10272,Liga Española,1999-00,4/15/2000,8:29:09,Real Zaragosa,0,Real Madrid,1,29.54,86
10273,Liga Española,1999-00,4/16/2000,8:30:36,Atlético de Madrid,2,Malaga,2,25.34,81
10274,Liga Española,1999-00,4/16/2000,8:30:36,Celta de Vigo,0,Club Deportivo Numancia de Soria,0,29.76,212
10275,Liga Española,1999-00,4/16/2000,8:30:36,Espanyol,3,Real Betis,0,25.61,117
10276,Liga Española,1999-00,4/16/2000,8:30:36,Deportivo Mallorca,2,Alavés,0,23.39,312
10277,Liga Española,1999-00,4/16/2000,8:30:36,Racing de Santander,1,Real Valladolid,1,29.08,103
10278,Liga Española,1999-00,4/16/2000,8:30:36,Real Sociedad,4,Athletic de Bilbao,1,24.55,141
10279,Liga Española,1999-00,4/16/2000,8:30:36,Rayo Vallecano,2,Deportivo la Coruña,0,27.53,173
10280,Liga Española,1999-00,4/22/2000,8:39:14,Athletic de Bilbao,1,Celta de Vigo,0,28.32,210
10281,Liga Española,1999-00,4/22/2000,8:39:14,Barcelona,2,Sevilla,0,23.9,95
10282,Liga Española,1999-00,4/22/2000,8:39:14,Málaga,2,Rayo Vallecano,0,26.61,248
10283,Liga Española,1999-00,4/22/2000,8:39:14,Club Deportivo Numancia de Soria,1,Real Zaragosa,2,25.79,79
10284,Liga Española,1999-00,4/22/2000,8:39:14,Real Madrid,2,Racing de Santander,4,27.9,90
10285,Liga Española,1999-00,4/22/2000,8:39:14,Valencia,2,Atlético de Madrid,0,30.84,115
10286,Liga Española,1999-00,4/22/2000,8:39:14,Real Valladolid,1,Espanyol,0,29.46,233
10287,Liga Española,1999-00,4/23/2000,8:40:40,Real Betis,0,Alavés,1,31.19,72
10288,Liga Española,1999-00,4/23/2000,8:40:40,Deportivo la Coruña,2,Real Sociedad,0,29.45,202
10289,Liga Española,1999-00,4/23/2000,8:40:40,Real Oviedo,0,Deportivo Mallorca,0,30.48,283
10290,Liga Española,1999-00,4/29/2000,8:49:19,Atlético de Madrid,0,Barcelona,3,29.76,103
10291,Liga Española,1999-00,4/29/2000,8:49:19,Espanyol,0,Real Madrid,2,29.17,152
10292,Liga Española,1999-00,4/29/2000,8:49:19,Rayo Vallecano,1,Valencia,3,30.49,94
10293,Liga Española,1999-00,4/30/2000,8:50:45,Celta de Vigo,2,Deportivo la Coruña,1,27.88,169
10294,Liga Española,1999-00,4/30/2000,8:50:45,Alavés,1,Real Valladolid,0,26.24,132
10295,Liga Española,1999-00,4/30/2000,8:50:45,Deportivo Mallorca,4,Real Betis,0,25.83,330
10296,Liga Española,1999-00,4/30/2000,8:50:45,Racing de Santander,1,Club Deportivo Numancia de Soria,1,23.11,100
10297,Liga Española,1999-00,4/30/2000,8:50:45,Real Sociedad,2,Malaga,2,23.11,290
10298,Liga Española,1999-00,4/30/2000,8:50:45,Sevilla,2,Real Oviedo,3,25.2,221
10299,Liga Española,1999-00,4/30/2000,8:50:45,Real Zaragosa,0,Athletic de Bilbao,0,26.44,185
10300,Liga Española,1999-00,5/6/2000,8:59:24,Barcelona,0,Rayo Vallecano,2,23.21,149
10301,Liga Española,1999-00,5/6/2000,8:59:24,Club Deportivo Numancia de Soria,2,Espanyol,0,28.11,72
10302,Liga Española,1999-00,5/6/2000,8:59:24,Real Madrid,0,Alavés,1,28.61,226
10303,Liga Española,1999-00,5/6/2000,8:59:24,Valencia,4,Real Sociedad,0,24.08,156
10304,Liga Española,1999-00,5/7/2000,9:00:50,Athletic de Bilbao,2,Racing de Santander,2,25.64,92
10305,Liga Española,1999-00,5/7/2000,9:00:50,Deportivo la Coruña,2,Real Zaragosa,2,26.69,195
10306,Liga Española,1999-00,5/7/2000,9:00:50,Málaga,0,Celta de Vigo,1,29.85,329
10307,Liga Española,1999-00,5/7/2000,9:00:50,Real Oviedo,2,Atlético de Madrid,2,22.76,340
10308,Liga Española,1999-00,5/7/2000,9:00:50,Sevilla,0,Deportivo Mallorca,4,27.95,307
10309,Liga Española,1999-00,5/7/2000,9:00:50,Real Valladolid,0,Real Betis,3,26.56,239
10310,Liga Española,1999-00,5/13/2000,9:09:28,Atlético de Madrid,1,Sevilla,1,28.73,168
10311,Liga Española,1999-00,5/14/2000,9:10:55,Real Betis,0,Real Madrid,2,25.49,141
10312,Liga Española,1999-00,5/14/2000,9:10:55,Celta de Vigo,0,Valencia,0,23.15,303
10313,Liga Española,1999-00,5/14/2000,9:10:55,Alavés,2,Club Deportivo Numancia de Soria,2,29.59,342
10314,Liga Española,1999-00,5/14/2000,9:10:55,Espanyol,0,Athletic de Bilbao,0,27.21,305
10315,Liga Española,1999-00,5/14/2000,9:10:55,Racing de Santander,0,Deportivo la Coruña,0,23.93,315
10316,Liga Española,1999-00,5/14/2000,9:10:55,Real Sociedad,0,Barcelona,0,28.18,365
10317,Liga Española,1999-00,5/14/2000,9:10:55,Rayo Vallecano,1,Real Oviedo,2,26.03,312
10318,Liga Española,1999-00,5/14/2000,9:10:55,Real Valladolid,2,Deportivo Mallorca,1,26.43,161
10319,Liga Española,1999-00,5/14/2000,9:10:55,Real Zaragosa,3,Malaga,2,25.42,296
10320,Liga Española,1999-00,5/19/2000,9:18:07,Athletic de Bilbao,2,Alavés,1,28.66,149
10321,Liga Española,1999-00,5/19/2000,9:18:07,Barcelona,2,Celta de Vigo,2,27.79,109
10322,Liga Española,1999-00,5/19/2000,9:18:07,Deportivo la Coruña,2,Espanyol,0,26.81,142
10323,Liga Española,1999-00,5/19/2000,9:18:07,Deportivo Mallorca,1,Atlético de Madrid,2,23.66,313
10324,Liga Española,1999-00,5/19/2000,9:18:07,Real Madrid,0,Real Valladolid,1,25.16,159
10325,Liga Española,1999-00,5/19/2000,9:18:07,Sevilla,2,Rayo Vallecano,3,28.98,128
10326,Liga Española,1999-00,5/19/2000,9:18:07,Valencia,2,Real Zaragosa,1,25.58,352
10327,Liga Española,1999-00,5/20/2000,9:19:33,Málaga,0,Racing de Santander,0,27.47,351
10328,Liga Española,1999-00,5/20/2000,9:19:33,Club Deportivo Numancia de Soria,1,Real Betis,2,26.55,91
10329,Liga Española,1999-00,5/20/2000,9:19:33,Real Oviedo,0,Real Sociedad,1,25.26,350
10330,Liga Española,2000-01,9/9/2000,12:00:50,Barcelona,2,Malaga,1,20.51,296
10331,Liga Española,2000-01,9/9/2000,12:00:50,Deportivo la Coruña,2,Athletic de Bilbao,0,21.63,169
10332,Liga Española,2000-01,9/9/2000,12:00:50,Real Sociedad,2,Racing de Santander,2,23.25,61
10333,Liga Española,2000-01,9/9/2000,12:00:50,Real Madrid,2,Valencia,1,24.54,111
10334,Liga Española,2000-01,9/9/2000,12:00:50,Real Zaragosa,1,Espanyol,2,25.56,294
10335,Liga Española,2000-01,9/10/2000,12:02:16,Las Palmas,0,Alavés,3,23.21,114
10336,Liga Española,2000-01,9/10/2000,12:02:16,Deportivo Mallorca,1,Real Valladolid,1,21.59,198
10337,Liga Española,2000-01,9/10/2000,12:02:16,Club Deportivo Numancia de Soria,1,Real Oviedo,0,26.1,54
10338,Liga Española,2000-01,9/10/2000,12:02:16,Osasuna,0,Celta de Vigo,2,27.9,173
10339,Liga Española,2000-01,9/10/2000,12:02:16,Villareal,1,Rayo Vallecano,5,27.04,285
10340,Liga Española,2000-01,9/16/2000,12:10:55,Athletic de Bilbao,3,Barcelona,1,29.34,118
10341,Liga Española,2000-01,9/16/2000,12:10:55,Málaga,3,Real Madrid,3,27.3,348
10342,Liga Española,2000-01,9/16/2000,12:10:55,Racing de Santander,0,Deportivo la Coruña,3,26.21,294
10343,Liga Española,2000-01,9/16/2000,12:10:55,Valencia,4,Deportivo Mallorca,0,27.33,229
10344,Liga Española,2000-01,9/16/2000,12:10:55,Real Valladolid,2,Club Deportivo Numancia de Soria,0,28.11,183
10345,Liga Española,2000-01,9/17/2000,12:12:21,Celta de Vigo,4,Real Sociedad,1,27.23,99
10346,Liga Española,2000-01,9/17/2000,12:12:21,Alavés,0,Villareal,1,20.93,238
10347,Liga Española,2000-01,9/17/2000,12:12:21,Espanyol,1,Osasuna,2,24.78,328
10348,Liga Española,2000-01,9/17/2000,12:12:21,Rayo Vallecano,0,Real Zaragosa,0,23.4,189
10349,Liga Española,2000-01,9/17/2000,12:12:21,Real Oviedo,2,Las Palmas,2,21.18,180
10350,Liga Española,2000-01,9/23/2000,12:21:00,Barcelona,3,Racing de Santander,1,22.38,275
10351,Liga Española,2000-01,9/23/2000,12:21:00,Las Palmas,1,Real Valladolid,1,23.73,225
10352,Liga Española,2000-01,9/23/2000,12:21:00,Real Sociedad,1,Deportivo la Coruña,1,20.89,53
10353,Liga Española,2000-01,9/23/2000,12:21:00,Real Madrid,4,Athletic de Bilbao,1,29.84,208
10354,Liga Española,2000-01,9/23/2000,12:21:00,Real Zaragosa,2,Alavés,2,22.82,285
10355,Liga Española,2000-01,9/24/2000,12:22:26,Celta de Vigo,1,Espanyol,0,25.68,332
10356,Liga Española,2000-01,9/24/2000,12:22:26,Deportivo Mallorca,0,Malaga,1,21.91,52
10357,Liga Española,2000-01,9/24/2000,12:22:26,Club Deportivo Numancia de Soria,0,Valencia,3,25.15,298
10358,Liga Española,2000-01,9/24/2000,12:22:26,Osasuna,2,Rayo Vallecano,2,27.54,144
10359,Liga Española,2000-01,9/24/2000,12:22:26,Villareal,1,Real Oviedo,0,24.18,361
10360,Liga Española,2000-01,9/30/2000,12:31:04,Racing de Santander,0,Real Madrid,0,29.7,176
10361,Liga Española,2000-01,10/1/2000,12:32:31,Athletic de Bilbao,2,Deportivo Mallorca,1,27.67,65
10362,Liga Española,2000-01,10/1/2000,12:32:31,Alavés,2,Osasuna,0,27.42,71
10363,Liga Española,2000-01,10/1/2000,12:32:31,Deportivo la Coruña,2,Barcelona,0,22.25,76
10364,Liga Española,2000-01,10/1/2000,12:32:31,Málaga,1,Club Deportivo Numancia de Soria,3,27.5,355
10365,Liga Española,2000-01,10/1/2000,12:32:31,Rayo Vallecano,3,Celta de Vigo,0,29.13,295
10366,Liga Española,2000-01,10/1/2000,12:32:31,Real Oviedo,2,Real Zaragosa,1,29.42,45
10367,Liga Española,2000-01,10/1/2000,12:32:31,Valencia,5,Las Palmas,1,27.97,75
10368,Liga Española,2000-01,10/1/2000,12:32:31,Real Valladolid,0,Villareal,0,25.9,213
10369,Liga Española,2000-01,10/18/2000,12:57:00,Espanyol,1,Real Sociedad,2,23.29,152
10370,Liga Española,2000-01,10/14/2000,12:51:14,Espanyol,0,Rayo Vallecano,0,25.15,155
10371,Liga Española,2000-01,10/14/2000,12:51:14,Las Palmas,2,Malaga,1,25.02,105
10372,Liga Española,2000-01,10/14/2000,12:51:14,Real Sociedad,0,Barcelona,6,21.56,177
10373,Liga Española,2000-01,10/14/2000,12:51:14,Real Madrid,3,Deportivo la Coruña,0,25.95,81
10374,Liga Española,2000-01,10/14/2000,12:51:14,Villareal,1,Valencia,1,26.39,313
10375,Liga Española,2000-01,10/15/2000,12:52:40,Celta de Vigo,1,Alavés,1,21.32,344
10376,Liga Española,2000-01,10/15/2000,12:52:40,Deportivo Mallorca,2,Racing de Santander,1,25.22,338
10377,Liga Española,2000-01,10/15/2000,12:52:40,Club Deportivo Numancia de Soria,0,Athletic de Bilbao,0,21.79,162
10378,Liga Española,2000-01,10/15/2000,12:52:40,Osasuna,0,Real Oviedo,0,22.45,243
10379,Liga Española,2000-01,10/15/2000,12:52:40,Real Zaragosa,0,Real Valladolid,0,25.57,67
10380,Liga Española,2000-01,10/21/2000,1:01:19,Barcelona,2,Real Madrid,0,29.65,66
10381,Liga Española,2000-01,10/21/2000,1:01:19,Deportivo la Coruña,1,Deportivo Mallorca,1,24.56,163
10382,Liga Española,2000-01,10/21/2000,1:01:19,Valencia,1,Real Zaragosa,0,24.09,281
10383,Liga Española,2000-01,10/22/2000,1:02:45,Athletic de Bilbao,0,Las Palmas,3,22.02,261
10384,Liga Española,2000-01,10/22/2000,1:02:45,Alavés,1,Espanyol,0,25.08,346
10385,Liga Española,2000-01,10/22/2000,1:02:45,Málaga,2,Villareal,1,23.7,198
10386,Liga Española,2000-01,10/22/2000,1:02:45,Racing de Santander,4,Club Deportivo Numancia de Soria,2,23.93,113
10387,Liga Española,2000-01,10/22/2000,1:02:45,Rayo Vallecano,4,Real Sociedad,1,21.33,342
10388,Liga Española,2000-01,10/22/2000,1:02:45,Real Oviedo,3,Celta de Vigo,1,26.83,65
10389,Liga Española,2000-01,10/22/2000,1:02:45,Real Valladolid,1,Osasuna,1,24.76,45
10390,Liga Española,2000-01,10/28/2000,1:11:24,Las Palmas,2,Racing de Santander,1,24.33,223
10391,Liga Española,2000-01,10/28/2000,1:11:24,Deportivo Mallorca,2,Barcelona,0,24.41,81
10392,Liga Española,2000-01,10/28/2000,1:11:24,Club Deportivo Numancia de Soria,1,Deportivo la Coruña,2,24.66,280
10393,Liga Española,2000-01,10/28/2000,1:11:24,Villareal,0,Athletic de Bilbao,0,27.19,374
10394,Liga Española,2000-01,10/28/2000,1:11:24,Real Zaragosa,1,Malaga,1,23.08,46
10395,Liga Española,2000-01,10/29/2000,1:12:50,Celta de Vigo,2,Real Valladolid,1,21.53,364
10396,Liga Española,2000-01,10/29/2000,1:12:50,Espanyol,2,Real Oviedo,0,23.42,273
10397,Liga Española,2000-01,10/29/2000,1:12:50,Osasuna,1,Valencia,2,23.64,83
10398,Liga Española,2000-01,10/29/2000,1:12:50,Real Sociedad,1,Real Madrid,4,24.55,63
10399,Liga Española,2000-01,10/29/2000,1:12:50,Rayo Vallecano,0,Alavés,1,23.26,139
10400,Liga Española,2000-01,10/31/2000,1:15:46,Deportivo la Coruña,4,Las Palmas,0,27.02,213
10401,Liga Española,2000-01,11/1/2000,1:17:13,Athletic de Bilbao,1,Real Zaragosa,2,21.24,115
10402,Liga Española,2000-01,11/1/2000,1:17:13,Barcelona,1,Club Deportivo Numancia de Soria,1,21.79,86
10403,Liga Española,2000-01,11/1/2000,1:17:13,Alavés,0,Real Sociedad,1,29.8,338
10404,Liga Española,2000-01,11/1/2000,1:17:13,Málaga,3,Osasuna,1,25.03,60
10405,Liga Española,2000-01,11/1/2000,1:17:13,Racing de Santander,3,Villareal,1,28.43,59
10406,Liga Española,2000-01,11/1/2000,1:17:13,Real Madrid,0,Deportivo Mallorca,2,25.69,108
10407,Liga Española,2000-01,11/1/2000,1:17:13,Real Oviedo,4,Rayo Vallecano,1,24.13,56
10408,Liga Española,2000-01,11/1/2000,1:17:13,Valencia,1,Celta de Vigo,0,23.54,213
10409,Liga Española,2000-01,11/1/2000,1:17:13,Real Valladolid,1,Espanyol,1,27.86,186
10410,Liga Española,2000-01,11/4/2000,1:21:32,Celta de Vigo,1,Malaga,0,23.52,149
10411,Liga Española,2000-01,11/4/2000,1:21:32,Espanyol,1,Valencia,0,23.27,117
10412,Liga Española,2000-01,11/4/2000,1:21:32,Las Palmas,0,Barcelona,1,22.91,308
10413,Liga Española,2000-01,11/4/2000,1:21:32,Club Deportivo Numancia de Soria,3,Real Madrid,1,29.06,83
10414,Liga Española,2000-01,11/4/2000,1:21:32,Villareal,3,Deportivo la Coruña,2,23.78,237
10415,Liga Española,2000-01,11/5/2000,1:22:58,Alavés,4,Real Oviedo,0,26.86,54
10416,Liga Española,2000-01,11/5/2000,1:22:58,Osasuna,1,Athletic de Bilbao,1,28.4,170
10417,Liga Española,2000-01,11/5/2000,1:22:58,Real Sociedad,0,Deportivo Mallorca,1,21.68,72
10418,Liga Española,2000-01,11/5/2000,1:22:58,Rayo Vallecano,2,Real Valladolid,1,23.03,287
10419,Liga Española,2000-01,11/5/2000,1:22:58,Real Zaragosa,2,Racing de Santander,0,24.43,229
10420,Liga Española,2000-01,11/11/2000,1:31:37,Deportivo la Coruña,2,Real Zaragosa,0,29.52,59
10421,Liga Española,2000-01,11/12/2000,1:33:03,Athletic de Bilbao,2,Celta de Vigo,1,24.24,158
10422,Liga Española,2000-01,11/12/2000,1:33:03,Barcelona,1,Villareal,2,29.13,168
10423,Liga Española,2000-01,11/12/2000,1:33:03,Málaga,0,Espanyol,0,28.42,260
10424,Liga Española,2000-01,11/12/2000,1:33:03,Deportivo Mallorca,2,Club Deportivo Numancia de Soria,1,27.5,362
10425,Liga Española,2000-01,11/12/2000,1:33:03,Racing de Santander,0,Osasuna,0,28.36,214
10426,Liga Española,2000-01,11/12/2000,1:33:03,Real Madrid,5,Las Palmas,1,26.79,147
10427,Liga Española,2000-01,11/12/2000,1:33:03,Real Oviedo,1,Real Sociedad,0,22.7,245
10428,Liga Española,2000-01,11/12/2000,1:33:03,Valencia,2,Rayo Vallecano,2,23.9,213
10429,Liga Española,2000-01,11/12/2000,1:33:03,Real Valladolid,2,Alavés,1,26.5,365
10430,Liga Española,2000-01,11/18/2000,1:41:42,Alavés,1,Valencia,1,25.11,90
10431,Liga Española,2000-01,11/18/2000,1:41:42,Las Palmas,1,Deportivo Mallorca,0,21.55,269
10432,Liga Española,2000-01,11/18/2000,1:41:42,Osasuna,1,Deportivo la Coruña,1,26.56,135
10433,Liga Española,2000-01,11/18/2000,1:41:42,Villareal,0,Real Madrid,1,27.67,307
10434,Liga Española,2000-01,11/19/2000,1:43:08,Celta de Vigo,1,Racing de Santander,1,23.27,262
10435,Liga Española,2000-01,11/19/2000,1:43:08,Espanyol,2,Athletic de Bilbao,1,27.15,374
10436,Liga Española,2000-01,11/19/2000,1:43:08,Real Sociedad,4,Club Deportivo Numancia de Soria,1,24.92,230
10437,Liga Española,2000-01,11/19/2000,1:43:08,Rayo Vallecano,4,Malaga,2,27.35,180
10438,Liga Española,2000-01,11/19/2000,1:43:08,Real Oviedo,4,Real Valladolid,1,22.58,263
10439,Liga Española,2000-01,11/19/2000,1:43:08,Real Zaragosa,3,Barcelona,1,21.68,211
10440,Liga Española,2000-01,11/25/2000,1:51:46,Deportivo Mallorca,2,Villareal,1,22.56,311
10441,Liga Española,2000-01,11/26/2000,1:53:13,Athletic de Bilbao,4,Rayo Vallecano,2,25.41,296
10442,Liga Española,2000-01,11/26/2000,1:53:13,Barcelona,2,Osasuna,0,27.93,220
10443,Liga Española,2000-01,11/26/2000,1:53:13,Deportivo la Coruña,1,Celta de Vigo,0,26.15,206
10444,Liga Española,2000-01,11/26/2000,1:53:13,Málaga,3,Alavés,1,23.02,67
10445,Liga Española,2000-01,11/26/2000,1:53:13,Club Deportivo Numancia de Soria,0,Las Palmas,1,28.77,224
10446,Liga Española,2000-01,11/26/2000,1:53:13,Racing de Santander,1,Espanyol,2,23.65,352
10447,Liga Española,2000-01,11/26/2000,1:53:13,Valencia,2,Real Oviedo,0,27.44,324
10448,Liga Española,2000-01,11/26/2000,1:53:13,Real Valladolid,2,Real Sociedad,1,28.92,292
10449,Liga Española,2000-01,1/24/2001,3:18:10,Real Madrid,3,Real Zaragosa,0,28.56,373
10450,Liga Española,2000-01,12/2/2000,2:01:51,Celta de Vigo,3,Barcelona,3,23.36,177
10451,Liga Española,2000-01,12/2/2000,2:01:51,Espanyol,0,Deportivo la Coruña,2,27.3,68
10452,Liga Española,2000-01,12/2/2000,2:01:51,Osasuna,2,Real Madrid,3,24.37,198
10453,Liga Española,2000-01,12/2/2000,2:01:51,Rayo Vallecano,4,Racing de Santander,1,23.48,289
10454,Liga Española,2000-01,12/2/2000,2:01:51,Real Valladolid,0,Valencia,0,24.18,170
10455,Liga Española,2000-01,12/3/2000,2:03:18,Alavés,2,Athletic de Bilbao,1,28.41,86
10456,Liga Española,2000-01,12/3/2000,2:03:18,Real Sociedad,1,Las Palmas,1,24.85,287
10457,Liga Española,2000-01,12/3/2000,2:03:18,Real Oviedo,3,Malaga,2,23.06,125
10458,Liga Española,2000-01,12/3/2000,2:03:18,Villareal,0,Club Deportivo Numancia de Soria,0,28.77,210
10459,Liga Española,2000-01,12/3/2000,2:03:18,Real Zaragosa,1,Deportivo Mallorca,1,26.23,328
10460,Liga Española,2000-01,12/9/2000,2:11:56,Las Palmas,1,Villareal,5,29.3,83
10461,Liga Española,2000-01,12/9/2000,2:11:56,Club Deportivo Numancia de Soria,1,Real Zaragosa,1,22.18,370
10462,Liga Española,2000-01,12/9/2000,2:11:56,Valencia,2,Real Sociedad,0,22.64,195
10463,Liga Española,2000-01,12/10/2000,2:13:22,Athletic de Bilbao,4,Real Oviedo,0,29.19,46
10464,Liga Española,2000-01,12/10/2000,2:13:22,Barcelona,4,Espanyol,2,22.7,161
10465,Liga Española,2000-01,12/10/2000,2:13:22,Deportivo la Coruña,1,Rayo Vallecano,1,25.88,287
10466,Liga Española,2000-01,12/10/2000,2:13:22,Málaga,3,Real Valladolid,1,27.45,54
10467,Liga Española,2000-01,12/10/2000,2:13:22,Deportivo Mallorca,1,Osasuna,1,24.07,47
10468,Liga Española,2000-01,12/10/2000,2:13:22,Racing de Santander,2,Alavés,1,26.85,153
10469,Liga Española,2000-01,12/10/2000,2:13:22,Real Madrid,3,Celta de Vigo,0,27.74,149
10470,Liga Española,2000-01,12/16/2000,2:22:01,Alavés,3,Deportivo la Coruña,1,29.61,64
10471,Liga Española,2000-01,12/16/2000,2:22:01,Espanyol,1,Real Madrid,2,23.72,306
10472,Liga Española,2000-01,12/16/2000,2:22:01,Real Sociedad,0,Villareal,2,24.67,335
10473,Liga Española,2000-01,12/16/2000,2:22:01,Rayo Vallecano,2,Barcelona,2,23.12,207
10474,Liga Española,2000-01,12/16/2000,2:22:01,Real Zaragosa,3,Las Palmas,1,24.9,144
10475,Liga Española,2000-01,12/17/2000,2:23:27,Celta de Vigo,2,Deportivo Mallorca,2,22.4,275
10476,Liga Española,2000-01,12/17/2000,2:23:27,Osasuna,2,Club Deportivo Numancia de Soria,0,27.02,175
10477,Liga Española,2000-01,12/17/2000,2:23:27,Real Oviedo,1,Racing de Santander,0,26.91,236
10478,Liga Española,2000-01,12/17/2000,2:23:27,Valencia,2,Malaga,0,26.09,68
10479,Liga Española,2000-01,12/17/2000,2:23:27,Real Valladolid,0,Athletic de Bilbao,0,23.76,297
10480,Liga Española,2000-01,12/19/2000,2:26:20,Real Madrid,3,Rayo Vallecano,1,26.07,59
10481,Liga Española,2000-01,12/20/2000,2:27:46,Athletic de Bilbao,1,Valencia,1,24.44,322
10482,Liga Española,2000-01,12/20/2000,2:27:46,Barcelona,3,Alavés,2,22.83,154
10483,Liga Española,2000-01,12/20/2000,2:27:46,Deportivo la Coruña,3,Real Oviedo,0,29.81,94
10484,Liga Española,2000-01,12/20/2000,2:27:46,Las Palmas,3,Osasuna,2,25.96,98
10485,Liga Española,2000-01,12/20/2000,2:27:46,Málaga,3,Real Sociedad,0,23.04,88
10486,Liga Española,2000-01,12/20/2000,2:27:46,Deportivo Mallorca,3,Espanyol,2,25.67,162
10487,Liga Española,2000-01,12/20/2000,2:27:46,Club Deportivo Numancia de Soria,4,Celta de Vigo,2,24.39,175
10488,Liga Española,2000-01,12/20/2000,2:27:46,Racing de Santander,2,Real Valladolid,2,30.95,164
